,x,y
0,0,6249.477124183007
1,1,11171.554387180351
2,2,12248.333333333334
3,3,6926.767676767677
4,4,16840.909090909092
5,5,9500.0
6,7,42440.625
7,8,0.0
8,9,72495.0
9,10,120100.0
10,12,4000.0
11,13,0.0
12,15,96480.0
13,16,4000.0
14,25,9920.0
15,29,11170.0
16,55,4500.0
