,x,y
0,0,4967.268041237114
1,1,11973.421613040617
2,2,10209.405940594059
3,3,4980.120481927711
4,4,8412.0
5,5,6543.243243243243
6,6,900.0
7,7,5027.0
8,8,14090.0
9,9,4500.0
10,10,27800.0
11,13,5530.0
12,14,127460.0
13,18,50970.0
14,30,9400.0
15,31,7480.0
16,41,44500.0
17,48,0.0
18,87,23480.0
