,x,y
0,0,6000.106382978724
1,1,9741.11238560831
2,2,8137.5
3,3,4053.75
4,4,7740.0
5,5,1042.857142857143
6,7,4989.2307692307695
7,8,30340.0
8,14,16800.0
9,24,3920.0
